path	taxid
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Niastella;	26579
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Parafilimonas;	26580
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Sediminibacterium;	26581
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;	26582
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;	26583
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;	26584
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Aureispira;	26585
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Haliscomenobacter;	26586
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Lewinella;	26587
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Saprospira;	26590
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;	26591
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae;Candidatus Amoebophilus;	26593
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Bernardetiaceae;Bernardetia;	26595
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Algoriphagus;	26597
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Anditalea;	26598
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Aquiflexum;	26599
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Belliella;	26600
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Cecembia;	26602
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Cesiribacter;	26603
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Cyclobacterium;	26604
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Echinicola;	26605
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Fabibacter;	26606
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Fulvivirga;	26607
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Mariniradius;	26609
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Marivirga;	26610
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Persicobacter;	26612
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Reichenbachiella;	26613
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Roseivirga;	26615
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;uncultured;	26616
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Sporocytophaga;	26620
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Flammeovirgaceae;Flammeovirga;	26622
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;	26626
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Pontibacter;	26627
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Rufibacter;	26628
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;	26629
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Chryseolinea;	26630
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Flexibacter;	26631
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Hassallia;	26632
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Microscilla;	26633
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Thermoflexibacter;	26636
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;[Sorangium];	26637
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Arsenicibacter;	26639
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Dyadobacter;	26640
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Emticicia;	26641
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Fibrella;	26642
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Fibrisoma;	26643
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Flectobacillus;	26644
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Leadbetterella;	26645
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella;	26646
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Runella;	26648
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Spirosoma;	26649
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;uncultured;	26650
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Blattabacteriaceae;Blattabacterium;	26653
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Blattabacteriaceae;Candidatus Sulcia;	26654
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Blattabacteriaceae;Candidatus Uzinura;	26655
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;	26656
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;	26657
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;Ant39E11;	26659
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;Owenweeksia;	26660
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;uncultured;	26661
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;	26662
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aequorivita;	26663
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Algibacter;	26664
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aquimarina;	26665
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Arenibacter;	26666
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;	26669
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Cellulophaga;	26670
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Croceibacter;	26671
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Dokdonia;	26673
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Euzebyella;	26674
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flaviramulus;	26675
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavivirga;	26676
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;	26677
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Formosa;	26678
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gaetbulibacter;	26679
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Galbibacter;	26680
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gelidibacter;	26681
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gillisia;	26682
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gilvibacter;	26683
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gramella;	26684
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Hyunsoonleella;	26685
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Imtechella;	26686
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Jejuia;	26687
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Joostella;	26688
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Kordia;	26689
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Lacinutrix;	26691
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Leeuwenhoekiella;	26692
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Lutibacter;	26693
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Mangrovimonas;	26694
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter;	26695
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Mariniflexile;	26696
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Mesoflavibacter;	26697
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Muricauda;	26699
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Myroides;	26700
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Nonlabens;	26701
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Olleya;	26703
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter;	26704
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Psychroflexus;	26707
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Psychroserpens;	26708
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Robiginitalea;	26709
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Salegentibacter;	26710
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Sediminibacter;	26711
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Sediminicola;	26712
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Seonamhaeicola;	26713
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Spongiimonas;	26716
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Tamlana;	26717
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum;	26718
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Ulvibacter;	26719
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Wenyingzhuangia;	26720
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;	26721
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Zhouja;	26723
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Zobellia;	26724
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Zunongwangia;	26725
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;uncultured;	26727
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Algoriella;	26733
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Bergeyella;	26735
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;	26737
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Cloacibacterium;	26738
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Elizabethkingia;	26740
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Ornithobacterium;	26742
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Riemerella;	26743
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Wautersiella;	26745
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Weeksella;	26746
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;uncultured;	26747
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;	26748
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;	26749
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;Lentimicrobium;	26751
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;	26752
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;	26755
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Olivibacter;	26756
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Parapedobacter;	26757
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;	26758
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pseudopedobacter;	26759
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Solitalea;	26760
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;	26761
Bacteria;Bacteroidota;Bacteroidia;uncultured;	26762
Bacteria;Bacteroidota;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobaculum;	26766
Bacteria;Bacteroidota;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;	26767
Bacteria;Bacteroidota;Chlorobia;Chlorobiales;Chlorobiaceae;Prosthecochloris;	26768
Bacteria;Bacteroidota;Chlorobia;Chlorobiales;Chloroherpetonaceae;Chloroherpeton;	26770
Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;	26772
Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;	26774
Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;Melioribacteraceae;Melioribacter;	26776
Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;SR-FBR-L83;	26777
Bacteria;Bacteroidota;Ignavibacteria;SJA-28;	26778
Bacteria;Bacteroidota;Kapabacteria;Kapabacteriales;	26780
Bacteria;Bacteroidota;Kryptonia;Kryptoniales;Kryptoniaceae;Candidatus Chrysopegis;	26784
Bacteria;Bacteroidota;Kryptonia;Kryptoniales;Kryptoniaceae;Candidatus Kryptobacter;	26785
Bacteria;Bacteroidota;Kryptonia;Kryptoniales;Kryptoniaceae;Candidatus Kryptonium;	26786
Bacteria;Bacteroidota;Rhodothermia;	26788
Bacteria;Bacteroidota;Rhodothermia;Balneolales;Balneolaceae;	26790
Bacteria;Bacteroidota;Rhodothermia;Balneolales;Balneolaceae;Balneola;	26792
Bacteria;Bacteroidota;Rhodothermia;Balneolales;Balneolaceae;uncultured;	26794
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;	26796
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;Rhodothermus;	26797
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;Salinibacter;	26798
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;Salisaeta;	26799
Bacteria;Bdellovibrionota;	26800
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;	26803
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax;	26804
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Halobacteriovorax;	26805
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;uncultured;	26806
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;	26809
Bacteria;Bipolaricaulota;Bipolaricaulia;Candidatus Acetothermum;	26817
Bacteria;Bipolaricaulota;Bipolaricaulia;RBG-16-55-9;	26819
Bacteria;Caldatribacteriota;	26820
Bacteria;Caldatribacteriota;Caldatribacteriia;Caldatribacteriales;Caldatribacteriaceae;	26823
Bacteria;Caldisericota;Caldisericia;Caldisericales;Caldisericaceae;Caldisericum;	26830
Bacteria;Calditrichota;Calditrichia;Calditrichales;Calditrichaceae;Caldithrix;	26835
Bacteria;Calescamantes;Calescibacteriia;Calescibacteriales;Calescibacteriaceae;	26838
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;	26843
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;	26845
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;	26847
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Wolinella;	26849
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Nitratiruptoraceae;Nitratiruptor;	26851
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Sulfurimonadaceae;Sulfuricurvum;	26853
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Sulfurimonadaceae;Sulfurimonas;	26854
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Sulfurospirillaceae;Sulfurospirillum;	26856
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Sulfurovaceae;Nitratifractor;	26858
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Sulfurovaceae;Sulfurovum;	26859
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;uncultured;	26860
Bacteria;Campylobacterota;Campylobacteria;Nautiliales;Nautiliaceae;Lebetimonas;	26864
Bacteria;Campylobacterota;Campylobacteria;Nautiliales;Nautiliaceae;Nautilia;	26865
Bacteria;Campylobacterota;Desulfurellia;Desulfurellales;Desulfurellaceae;Desulfurella;	26869
Bacteria;Campylobacterota;Desulfurellia;Desulfurellales;Hippeaceae;Hippea;	26871
Bacteria;Candidatus Coatesbacteria;	26872
Bacteria;Candidatus Eisenbacteria;	26873
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Pelolinea;	26874
Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;Candidatus Promineofilum;	26876
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;	26878
Bacteria;Chrysiogenetota;Chrysiogenetes;Chrysiogenales;Chrysiogenaceae;Desulfurispirillum;	26887
Bacteria;Cloacimonadota;Cloacimonadia;	26889
Bacteria;Cloacimonadota;Cloacimonadia;Cloacimonadales;Cloacimonadaceae;Candidatus Cloacimonas;	26892
Bacteria;Cloacimonadota;Cloacimonadia;JGIOTU-2;	26893
Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	26898
Bacteria;Cyanobacteria;Cyanobacteriia;	26899
Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;	26900
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Chamaesiphonaceae;Chamaesiphon PCC-6605;	26903
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Chroococcidiopsaceae;Aliterella;	26905
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Chroococcidiopsaceae;Crinalium SAG 22.89;	26906
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Chroococcidiopsaceae;Gloeocapsa PCC-7428;	26907
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Coleofasciculaceae;Coleofasciculus PCC-7420;	26910
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Coleofasciculaceae;Microcoleus PCC-7113;	26911
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Coleofasciculaceae;Moorea;	26912
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Cyanobacteriaceae;Cyanobacterium PCC-10605;	26914
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Cyanobacteriaceae;Cyanobacterium PCC-7202;	26915
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Cyanobacteriaceae;Symphothece PCC-7002;	26918
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Desertifilaceae;Roseofilum AO1-A;	26921
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Geitlerinemaceae;Geitlerinema PCC-7105;	26923
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;Atelocyanobacterium (UCYN-A);	26926
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;Crocosphaera;	26927
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;Cyanothece ATCC 51142 (UCYN-C);	26928
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;Cyanothece PCC-7424;	26929
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;Cyanothece PCC-8801;	26930
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;Hydrococcus;	26932
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;Microcystis PCC-7914;	26933
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;Pleurocapsa PCC-7327;	26934
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;SU2 symbiont group;	26935
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;Synechocystis PCC-6803;	26936
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;	26937
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Anabaena;	26938
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Anabaena PCC-7108;	26939
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Anabaena PCC-7122;	26940
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Aphanizomenon NIES81;	26943
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Aulosira;	26944
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Calothrix;	26945
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Calothrix PCC-7507;	26946
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Chlorogloeopsis PCC-7518;	26947
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Cylindrospermopsis;	26949
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Cylindrospermum;	26950
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Fischerella PCC-9339;	26952
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Nodularia PCC-9350;	26957
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Nostoc;	26958
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Nostoc 0708;	26959
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Nostoc PCC-7107;	26960
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Nostoc PCC-73102;	26961
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Nostoc PCC-7524;	26962
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Raphidiopsis;	26963
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Richelia HH01;	26964
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Rivularia PCC-7116;	26965
